Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,127618.934
Brazil,BRA,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,122162.438
Brazil,BRA,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,125840.439
Brazil,BRA,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,133302.784
Brazil,BRA,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,135638.663
Brazil,BRA,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,150335.999
Brazil,BRA,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,154655.725
Brazil,BRA,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,145590.901
Brazil,BRA,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,135403.975
Brazil,BRA,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,132316.361
Brazil,BRA,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,129811.8
Brazil,BRA,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,124938.357
Brazil,BRA,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,115459.162
Brazil,BRA,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,97806.224
Brazil,BRA,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,87124.253
Brazil,BRA,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,78316.119
Brazil,BRA,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,69478.649
Brazil,BRA,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,64033.154
Brazil,BRA,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,53769.221
Brazil,BRA,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,51899.051
Brazil,BRA,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45800.83
Brazil,BRA,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,47040.276
Brazil,BRA,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,46948.601
Brazil,BRA,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,44865.745
Brazil,BRA,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,41503.106
Brazil,BRA,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,39049.883
Brazil,BRA,2016,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,64.2420877290394
Brazil,BRA,2015,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,62.8733242213627
Brazil,BRA,2014,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,64.242757483075
Brazil,BRA,2013,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,64.7218137076459
Brazil,BRA,2012,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.8529544851691
Brazil,BRA,2011,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.8012668051974
Brazil,BRA,2010,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.2488031589615
Brazil,BRA,2009,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,68.4045464533269
Brazil,BRA,2008,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.268475422863
Brazil,BRA,2007,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,66.1369625135034
Brazil,BRA,2006,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,66.3980592764476
Brazil,BRA,2005,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,66.8278570825239
Brazil,BRA,2004,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,67.0418774287389
Brazil,BRA,2003,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,68.277332482014
Brazil,BRA,2002,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,69.677739763823
Brazil,BRA,2001,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.7756006911616
Brazil,BRA,2000,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,71.3590930435366
Brazil,BRA,1999,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.7849551035367
Brazil,BRA,1998,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,73.350790258566
Brazil,BRA,1997,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.7562225475842
Brazil,BRA,1996,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.5885579634566
Brazil,BRA,1995,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.7871458581729
Brazil,BRA,1994,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.799685020292
Brazil,BRA,1993,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.4520445624017
Brazil,BRA,1992,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.3013275292006
Brazil,BRA,1991,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.7500167190531
Brazil,BRA,1990,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.0929007794396
Brazil,BRA,1989,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.881521459779
Brazil,BRA,1988,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.5818474795951
Brazil,BRA,1987,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.1876524013146
Brazil,BRA,1986,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,71.6461390958035
Brazil,BRA,1985,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.4109090173387
Brazil,BRA,1984,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.368249554677
Brazil,BRA,1983,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,75.5199049316696
Brazil,BRA,1982,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,77.4221029540178
Brazil,BRA,1981,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,78.9486041150858
Brazil,BRA,1980,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,80.3547628381027
Brazil,BRA,1979,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.122828880754
Brazil,BRA,1978,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.2894213231637
Brazil,BRA,1977,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.0895589558956
Brazil,BRA,1976,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,85.280423530524
Brazil,BRA,1975,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,85.8743905101521
Brazil,BRA,1974,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,87.0913320211651
Brazil,BRA,1973,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,87.1633031586524
Brazil,BRA,1972,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,85.5228139930099
Brazil,BRA,1971,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,84.8869198613741
Brazil,BRA,1970,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.5269271383316
Brazil,BRA,1969,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.4033401470013
Brazil,BRA,1968,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.7073367119784
Brazil,BRA,1967,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,81.230956733699
Brazil,BRA,1966,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,80.7082572992701
Brazil,BRA,1965,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,81.2093628088427
Brazil,BRA,1964,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.9110651499483
Brazil,BRA,1963,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,84.4135293729808
Brazil,BRA,1962,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.5552823874889
Brazil,BRA,1961,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,84.3493814279326
Brazil,BRA,1960,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.2473420888055
Brazil,BRA,2016,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.24239344567735
Brazil,BRA,2015,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.46678804837845
Brazil,BRA,2014,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.63128988524501
Brazil,BRA,2013,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.50540878760348
Brazil,BRA,2012,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.35854836426703
Brazil,BRA,2011,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.22471194448911
Brazil,BRA,2010,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.14473639509072
Brazil,BRA,2009,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.8936200243495
Brazil,BRA,2008,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.01859347637953
Brazil,BRA,2007,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.91033417515363
Brazil,BRA,2006,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.84765454216193
Brazil,BRA,2005,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.8659770576239
Brazil,BRA,2004,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.83594643060426
Brazil,BRA,2003,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.76900557081679
Brazil,BRA,2002,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.85068207469948
Brazil,BRA,2001,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.90429563967604
Brazil,BRA,2000,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.87644130676787
Brazil,BRA,1999,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.85802904995643
Brazil,BRA,1998,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.83931792661612
Brazil,BRA,1997,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.79743463630914
Brazil,BRA,1996,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.7299968214258
Brazil,BRA,1995,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.59454172220923
Brazil,BRA,1994,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.51884768744704
Brazil,BRA,1993,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.47108700887614
Brazil,BRA,1992,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.43074430222655
Brazil,BRA,1991,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.44631375349855
Brazil,BRA,1990,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.4018957697311
Brazil,BRA,1989,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.46263196626676
Brazil,BRA,1988,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.4576852874759
Brazil,BRA,1987,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.47297777194698
Brazil,BRA,1986,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.44004763429025
Brazil,BRA,1985,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.33986354961719
Brazil,BRA,1984,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.27513316456314
Brazil,BRA,1983,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.28724347033247
Brazil,BRA,1982,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.36109838586465
Brazil,BRA,1981,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.39035226474718
Brazil,BRA,1980,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.55012118289981
Brazil,BRA,1979,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.59759917360949
Brazil,BRA,1978,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.53686278663314
Brazil,BRA,1977,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.44950777667735
Brazil,BRA,1976,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.41318072170947
Brazil,BRA,1975,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.40990572274033
Brazil,BRA,1974,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.37008801522905
Brazil,BRA,1973,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.29536175011696
Brazil,BRA,1972,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.14523768888097
Brazil,BRA,1971,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.05285790577467
Brazil,BRA,1970,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.985788081189306
Brazil,BRA,1969,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.909093360540364
Brazil,BRA,1968,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.856553523540682
Brazil,BRA,1967,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.751887373927161
Brazil,BRA,1966,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.750374965700176
Brazil,BRA,1965,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.676455225057641
Brazil,BRA,1964,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.69988434281605
Brazil,BRA,1963,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.706049422707679
Brazil,BRA,1962,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.701775502752896
Brazil,BRA,1961,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.662130490630481
Brazil,BRA,1960,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.649885938095263
Brazil,BRA,2016,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.157292913023438
Brazil,BRA,2015,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.167306643869962
Brazil,BRA,2014,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.167400126972059
Brazil,BRA,2013,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.160719275867822
Brazil,BRA,2012,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.156752819672241
Brazil,BRA,2011,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.147919104929412
Brazil,BRA,2010,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.149986268137014
Brazil,BRA,2009,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.142708802704205
Brazil,BRA,2008,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.151628434559592
Brazil,BRA,2007,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.152218736079429
Brazil,BRA,2006,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.158699887294626
Brazil,BRA,2005,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.169804720467074
Brazil,BRA,2004,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.175766958068376
Brazil,BRA,2003,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.181738979084766
Brazil,BRA,2002,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.193422839162275
Brazil,BRA,2001,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.205630468162786
Brazil,BRA,2000,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.207094751382294
Brazil,BRA,1999,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.215751344115045
Brazil,BRA,1998,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.214475869404658
Brazil,BRA,1997,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.209440742097761
Brazil,BRA,1996,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.208730630931866
Brazil,BRA,1995,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.197078655400637
Brazil,BRA,1994,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.196928866110678
Brazil,BRA,1993,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.201876188653907
Brazil,BRA,1992,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.206895098434618
Brazil,BRA,1991,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.209309715324845
Brazil,BRA,1990,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.20920042345921
Brazil,BRA,2016,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.155221470954272
Brazil,BRA,2015,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.163805674853342
Brazil,BRA,2014,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.167126008251104
Brazil,BRA,2013,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.158569785374222
Brazil,BRA,2012,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.152422919662664
Brazil,BRA,2011,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.145232240433364
Brazil,BRA,2010,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.144248639542462
Brazil,BRA,2009,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.135668688758011
Brazil,BRA,2008,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.143057696790404
Brazil,BRA,2007,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.140874438384093
Brazil,BRA,2006,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.143030378552145
Brazil,BRA,2005,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.14854352569065
Brazil,BRA,2004,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.149114405653935
Brazil,BRA,2003,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.150138799876095
Brazil,BRA,2002,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.156877739612542
Brazil,BRA,2001,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.164181903917565
Brazil,BRA,2000,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.161802027531075
Brazil,BRA,1999,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.164879537510527
Brazil,BRA,1998,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.161572023228248
Brazil,BRA,1997,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.156022820576669
Brazil,BRA,1996,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.152857954656983
Brazil,BRA,1995,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.141729843850122
Brazil,BRA,1994,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.138713533585413
Brazil,BRA,1993,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.139225359484172
Brazil,BRA,1992,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.139384282257778
Brazil,BRA,1991,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.137869088403603
Brazil,BRA,1990,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.133289571875575
Brazil,BRA,2016,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,67318.786
Brazil,BRA,2015,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,74469.436
Brazil,BRA,2014,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,73666.363
Brazil,BRA,2013,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,68840.591
Brazil,BRA,2012,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,62944.055
Brazil,BRA,2011,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,64165.166
Brazil,BRA,2010,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,58543.655
Brazil,BRA,2009,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,44495.378
Brazil,BRA,2008,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,56006.091
Brazil,BRA,2007,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,55346.031
Brazil,BRA,2006,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,52269.418
Brazil,BRA,2005,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,52815.801
Brazil,BRA,2004,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,54480.619
Brazil,BRA,2003,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,52379.428
Brazil,BRA,2002,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,48826.105
Brazil,BRA,2001,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,50644.937
Brazil,BRA,2000,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,51249.992
Brazil,BRA,1999,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,48217.383
Brazil,BRA,1998,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,46607.57
Brazil,BRA,1997,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,47678.334
Brazil,BRA,1996,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,46893.596
Brazil,BRA,1995,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,44403.703
Brazil,BRA,1994,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,42115.495
Brazil,BRA,1993,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,40443.343
Brazil,BRA,1992,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,39442.252
Brazil,BRA,1991,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,41037.397
Brazil,BRA,1990,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,35749.583
Brazil,BRA,1989,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,39962.966
Brazil,BRA,1988,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,39808.952
Brazil,BRA,1987,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,40267.327
Brazil,BRA,1986,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,35151.862
Brazil,BRA,1985,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,34898.839
Brazil,BRA,1984,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,29020.638
Brazil,BRA,1983,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,23945.51
Brazil,BRA,1982,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,21569.294
Brazil,BRA,1981,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,19739.461
Brazil,BRA,1980,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,20003.485
Brazil,BRA,1979,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,18478.013
Brazil,BRA,1978,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,17722.611
Brazil,BRA,1977,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,15067.703
Brazil,BRA,1976,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,11529.048
Brazil,BRA,1975,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,11070.673
Brazil,BRA,1974,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9548.868
Brazil,BRA,1973,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9017.153
Brazil,BRA,1972,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9380.186
Brazil,BRA,1971,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8991.484
Brazil,BRA,1970,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8910.81
Brazil,BRA,1969,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9424.19
Brazil,BRA,1968,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8540.443
Brazil,BRA,1967,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8129.739
